Cosmology WMAP:,  71, 0.27, 0.73, 0.
      z,       DA (Mpc)
      1.7950, 1761.6903
      1.7951, 1761.6860
      1.7952, 1761.6830
      1.7953, 1761.6785
      1.7954, 1761.6741
      1.7955, 1761.6697
      1.7956, 1761.6650
      1.7957, 1761.6604
      1.7958, 1761.6561
      1.7959, 1761.6516
      1.7960, 1761.6470
      1.7961, 1761.6426
      1.7962, 1761.6383
      1.7963, 1761.6337
      1.7964, 1761.6302
      1.7965, 1761.6257
      1.7966, 1761.6213
      1.7967, 1761.6168
      1.7968, 1761.6124
      1.7969, 1761.6080
      1.7970, 1761.6031
      1.7971, 1761.5986
      1.7972, 1761.5942
      1.7973, 1761.5898
      1.7974, 1761.5851
      1.7975, 1761.5820
      1.7976, 1761.5774
      1.7977, 1761.5728
      1.7978, 1761.5680
      1.7979, 1761.5636
      1.7980, 1761.5592
      1.7981, 1761.5544
      1.7982, 1761.5496
      1.7983, 1761.5455
      1.7984, 1761.5408
      1.7985, 1761.5374
      1.7986, 1761.5328
      1.7987, 1761.5283
      1.7988, 1761.5236
      1.7989, 1761.5188
      1.7990, 1761.5146
      1.7991, 1761.5099
      1.7992, 1761.5051
      1.7993, 1761.5006
      1.7994, 1761.4973
      1.7995, 1761.4926
      1.7996, 1761.4878
      1.7997, 1761.4836
      1.7998, 1761.4788
      1.7999, 1761.4739
      1.8000, 1761.4695
      1.8001, 1761.4650
      1.8002, 1761.4614
      1.8003, 1761.4565
      1.8004, 1761.4524
      1.8005, 1761.4475
      1.8006, 1761.4427
      1.8007, 1761.4381
      1.8008, 1761.4336
      1.8009, 1761.4301
      1.8010, 1761.4252
      1.8011, 1761.4209
      1.8012, 1761.4159
      1.8013, 1761.4111
      1.8014, 1761.4066
      1.8015, 1761.4020
      1.8016, 1761.3971
      1.8017, 1761.3934
      1.8018, 1761.3889
      1.8019, 1761.3844
      1.8020, 1761.3795
      1.8021, 1761.3749
      1.8022, 1761.3702
      1.8023, 1761.3666
      1.8024, 1761.3617
      1.8025, 1761.3572
      1.8026, 1761.3525
      1.8027, 1761.3477
      1.8028, 1761.3429
      1.8029, 1761.3384
      1.8030, 1761.3347
      1.8031, 1761.3297
      1.8032, 1761.3252
      1.8033, 1761.3204
      1.8034, 1761.3156
      1.8035, 1761.3108
      1.8036, 1761.3075
      1.8037, 1761.3025
      1.8038, 1761.2976
      1.8039, 1761.2930
      1.8040, 1761.2883
      1.8041, 1761.2832
      1.8042, 1761.2798
      1.8043, 1761.2751
      1.8044, 1761.2701
      1.8045, 1761.2653
      1.8046, 1761.2606
      1.8047, 1761.2557
      1.8048, 1761.2521
      1.8049, 1761.2474
      1.8050, 1761.2428
      1.8051, 1761.2378
      1.8052, 1761.2327
      1.8053, 1761.2292
      1.8054, 1761.2245
      1.8055, 1761.2195
      1.8056, 1761.2148
      1.8057, 1761.2101
      1.8058, 1761.2051
      1.8059, 1761.2013
      1.8060, 1761.1964
      1.8061, 1761.1918
      1.8062, 1761.1866
      1.8063, 1761.1819
      1.8064, 1761.1785
      1.8065, 1761.1735
      1.8066, 1761.1683
      1.8067, 1761.1635
      1.8068, 1761.1587
      1.8069, 1761.1549
      1.8070, 1761.1501
      1.8071, 1761.1454
      1.8072, 1761.1404
      1.8073, 1761.1351
      1.8074, 1761.1317
      1.8075, 1761.1268
      1.8076, 1761.1217
      1.8077, 1761.1171
      1.8078, 1761.1122
      1.8079, 1761.1084
      1.8080, 1761.1031
      1.8081, 1761.0983
      1.8082, 1761.0935
      1.8083, 1761.0897
      1.8084, 1761.0848
      1.8085, 1761.0801
      1.8086, 1761.0748
      1.8087, 1761.0697
      1.8088, 1761.0660
      1.8089, 1761.0613
      1.8090, 1761.0562
      1.8091, 1761.0513
      1.8092, 1761.0477
      1.8093, 1761.0426
      1.8094, 1761.0372
      1.8095, 1761.0325
      1.8096, 1761.0276
      1.8097, 1761.0237
      1.8098, 1761.0188
      1.8099, 1761.0139
      1.8100, 1761.0087
      1.8101, 1761.0048
      1.8102, 1760.9998
      1.8103, 1760.9950
      1.8104, 1760.9897
      1.8105, 1760.9861
      1.8106, 1760.9812
      1.8107, 1760.9760
      1.8108, 1760.9707
      1.8109, 1760.9669
      1.8110, 1760.9622
      1.8111, 1760.9569
      1.8112, 1760.9520
      1.8113, 1760.9470
      1.8114, 1760.9430
      1.8115, 1760.9377
      1.8116, 1760.9327
      1.8117, 1760.9279
      1.8118, 1760.9238
      1.8119, 1760.9188
      1.8120, 1760.9139
      1.8121, 1760.9099
      1.8122, 1760.9045
      1.8123, 1760.8997
      1.8124, 1760.8947
      1.8125, 1760.8906
      1.8126, 1760.8857
      1.8127, 1760.8806
      1.8128, 1760.8754
      1.8129, 1760.8713
      1.8130, 1760.8663
      1.8131, 1760.8612
      1.8132, 1760.8560
      1.8133, 1760.8519
      1.8134, 1760.8472
      1.8135, 1760.8419
      1.8136, 1760.8365
      1.8137, 1760.8328
      1.8138, 1760.8278
      1.8139, 1760.8224
      1.8140, 1760.8182
      1.8141, 1760.8136
      1.8142, 1760.8082
      1.8143, 1760.8029
      1.8144, 1760.7991
      1.8145, 1760.7939
      1.8146, 1760.7886
      1.8147, 1760.7844
      1.8148, 1760.7798
      1.8149, 1760.7743
      1.8150, 1760.7690
      1.8151, 1760.7653
      1.8152, 1760.7600
      1.8153, 1760.7546
      1.8154, 1760.7505
      1.8155, 1760.7457
      1.8156, 1760.7404
      1.8157, 1760.7350
      1.8158, 1760.7311
      1.8159, 1760.7260
      1.8160, 1760.7205
      1.8161, 1760.7163
      1.8162, 1760.7115
      1.8163, 1760.7061
      1.8164, 1760.7019
      1.8165, 1760.6968
      1.8166, 1760.6917
      1.8167, 1760.6862
      1.8168, 1760.6820
      1.8169, 1760.6771
      1.8170, 1760.6716
      1.8171, 1760.6675
      1.8172, 1760.6624
      1.8173, 1760.6571
      1.8174, 1760.6530
      1.8175, 1760.6475
      1.8176, 1760.6422
      1.8177, 1760.6384
      1.8178, 1760.6328
      1.8179, 1760.6278
      1.8180, 1760.6238
      1.8181, 1760.6183
      1.8182, 1760.6129
      1.8183, 1760.6075
      1.8184, 1760.6035
      1.8185, 1760.5980
      1.8186, 1760.5929
      1.8187, 1760.5889
      1.8188, 1760.5834
      1.8189, 1760.5779
      1.8190, 1760.5740
      1.8191, 1760.5686
      1.8192, 1760.5631
      1.8193, 1760.5591
      1.8194, 1760.5538
      1.8195, 1760.5483
      1.8196, 1760.5441
      1.8197, 1760.5388
      1.8198, 1760.5336
      1.8199, 1760.5293
      1.8200, 1760.5239
      1.8201, 1760.5187
      1.8202, 1760.5143
      1.8203, 1760.5088
      1.8204, 1760.5048
      1.8205, 1760.4995
      1.8206, 1760.4940
      1.8207, 1760.4899
      1.8208, 1760.4845
      1.8209, 1760.4789
      1.8210, 1760.4745
      1.8211, 1760.4692
      1.8212, 1760.4640
      1.8213, 1760.4596
      1.8214, 1760.4543
      1.8215, 1760.4490
      1.8216, 1760.4447
      1.8217, 1760.4390
      1.8218, 1760.4336
      1.8219, 1760.4296
      1.8220, 1760.4240
      1.8221, 1760.4198
      1.8222, 1760.4146
      1.8223, 1760.4089
      1.8224, 1760.4044
      1.8225, 1760.3992
      1.8226, 1760.3937
      1.8227, 1760.3892
      1.8228, 1760.3839
      1.8229, 1760.3798
      1.8230, 1760.3740
      1.8231, 1760.3685
      1.8232, 1760.3644
      1.8233, 1760.3590
      1.8234, 1760.3531
      1.8235, 1760.3490
      1.8236, 1760.3436
      1.8237, 1760.3392
      1.8238, 1760.3335
      1.8239, 1760.3281
      1.8240, 1760.3240
      1.8241, 1760.3182
      1.8242, 1760.3129
      1.8243, 1760.3087
      1.8244, 1760.3029
      1.8245, 1760.2983
      1.8246, 1760.2930
      1.8247, 1760.2875
      1.8248, 1760.2831
      1.8249, 1760.2776
      1.8250, 1760.2734
      1.8251, 1760.2677
      1.8252, 1760.2618
      1.8253, 1760.2578
      1.8254, 1760.2522
      1.8255, 1760.2477
      1.8256, 1760.2422
      1.8257, 1760.2367
      1.8258, 1760.2323
      1.8259, 1760.2264
      1.8260, 1760.2223
      1.8261, 1760.2167
      1.8262, 1760.2109
      1.8263, 1760.2067
      1.8264, 1760.2010
      1.8265, 1760.1965
      1.8266, 1760.1908
      1.8267, 1760.1852
      1.8268, 1760.1810
      1.8269, 1760.1753
      1.8270, 1760.1709
      1.8271, 1760.1654
      1.8272, 1760.1608
      1.8273, 1760.1549
      1.8274, 1760.1494
      1.8275, 1760.1451
      1.8276, 1760.1393
      1.8277, 1760.1350
      1.8278, 1760.1294
      1.8279, 1760.1237
      1.8280, 1760.1190
      1.8281, 1760.1134
      1.8282, 1760.1091
      1.8283, 1760.1031
      1.8284, 1760.0989
      1.8285, 1760.0933
      1.8286, 1760.0874
      1.8287, 1760.0828
      1.8288, 1760.0771
      1.8289, 1760.0729
      1.8290, 1760.0670
      1.8291, 1760.0623
      1.8292, 1760.0570
      1.8293, 1760.0524
      1.8294, 1760.0464
      1.8295, 1760.0408
      1.8296, 1760.0364
      1.8297, 1760.0305
      1.8298, 1760.0259
      1.8299, 1760.0204
      1.8300, 1760.0157
      1.8301, 1760.0100
      1.8302, 1760.0055
      1.8303, 1759.9999
      1.8304, 1759.9939
      1.8305, 1759.9891
      1.8306, 1759.9839
      1.8307, 1759.9790
      1.8308, 1759.9733
      1.8309, 1759.9689
      1.8310, 1759.9631
      1.8311, 1759.9584
      1.8312, 1759.9525
      1.8313, 1759.9484
      1.8314, 1759.9423
      1.8315, 1759.9363
      1.8316, 1759.9316
      1.8317, 1759.9260
      1.8318, 1759.9213
      1.8319, 1759.9154
      1.8320, 1759.9113
      1.8321, 1759.9052
      1.8322, 1759.9004
      1.8323, 1759.8948
      1.8324, 1759.8904
      1.8325, 1759.8843
      1.8326, 1759.8795
      1.8327, 1759.8739
      1.8328, 1759.8691
      1.8329, 1759.8632
      1.8330, 1759.8588
      1.8331, 1759.8529
      1.8332, 1759.8480
      1.8333, 1759.8420
      1.8334, 1759.8376
      1.8335, 1759.8318
      1.8336, 1759.8258
      1.8337, 1759.8212
      1.8338, 1759.8154
      1.8339, 1759.8107
      1.8340, 1759.8044
      1.8341, 1759.8000
      1.8342, 1759.7942
      1.8343, 1759.7894
      1.8344, 1759.7836
      1.8345, 1759.7791
      1.8346, 1759.7729
      1.8347, 1759.7682
      1.8348, 1759.7623
      1.8349, 1759.7578
      1.8350, 1759.7516
      1.8351, 1759.7472
      1.8352, 1759.7412
      1.8353, 1759.7362
      1.8354, 1759.7302
      1.8355, 1759.7256
      1.8356, 1759.7198
      1.8357, 1759.7148
      1.8358, 1759.7090
      1.8359, 1759.7045
      1.8360, 1759.6982
      1.8361, 1759.6935
      1.8362, 1759.6876
      1.8363, 1759.6831
      1.8364, 1759.6781
      1.8365, 1759.6721
      1.8366, 1759.6674
      1.8367, 1759.6614
      1.8368, 1759.6564
      1.8369, 1759.6505
      1.8370, 1759.6458
      1.8371, 1759.6398
      1.8372, 1759.6350
      1.8373, 1759.6292
      1.8374, 1759.6241
      1.8375, 1759.6180
      1.8376, 1759.6134
      1.8377, 1759.6073
      1.8378, 1759.6023
      1.8379, 1759.5966
      1.8380, 1759.5918
      1.8381, 1759.5856
      1.8382, 1759.5806
      1.8383, 1759.5758
      1.8384, 1759.5699
      1.8385, 1759.5651
      1.8386, 1759.5591
      1.8387, 1759.5542
      1.8388, 1759.5481
      1.8389, 1759.5431
      1.8390, 1759.5371
      1.8391, 1759.5326
      1.8392, 1759.5260
      1.8393, 1759.5215
      1.8394, 1759.5155
      1.8395, 1759.5103
      1.8396, 1759.5052
      1.8397, 1759.4994
      1.8398, 1759.4945
      1.8399, 1759.4884
      1.8400, 1759.4836
      1.8401, 1759.4777
      1.8402, 1759.4727
      1.8403, 1759.4663
      1.8404, 1759.4615
      1.8405, 1759.4568
      1.8406, 1759.4502
      1.8407, 1759.4456
      1.8408, 1759.4395
      1.8409, 1759.4346
      1.8410, 1759.4281
      1.8411, 1759.4235
      1.8412, 1759.4187
      1.8413, 1759.4122
      1.8414, 1759.4075
      1.8415, 1759.4014
      1.8416, 1759.3964
      1.8417, 1759.3900
      1.8418, 1759.3853
      1.8419, 1759.3790
      1.8420, 1759.3739
      1.8421, 1759.3691
      1.8422, 1759.3630
      1.8423, 1759.3579
      1.8424, 1759.3516
      1.8425, 1759.3466
      1.8426, 1759.3418
      1.8427, 1759.3354
      1.8428, 1759.3306
      1.8429, 1759.3246
      1.8430, 1759.3195
      1.8431, 1759.3130
      1.8432, 1759.3081
      1.8433, 1759.3031
      1.8434, 1759.2968
      1.8435, 1759.2919
      1.8436, 1759.2859
      1.8437, 1759.2808
      1.8438, 1759.2754
      1.8439, 1759.2693
      1.8440, 1759.2644
      1.8441, 1759.2581
      1.8442, 1759.2531
      1.8443, 1759.2482
      1.8444, 1759.2417
      1.8445, 1759.2365
      1.8446, 1759.2302
      1.8447, 1759.2253
      1.8448, 1759.2202
      1.8449, 1759.2136
      1.8450, 1759.2091
      1.8451, 1759.2025
      1.8452, 1759.1974
      1.8453, 1759.1925
      1.8454, 1759.1863
      1.8455, 1759.1809
      1.8456, 1759.1746
      1.8457, 1759.1698
      1.8458, 1759.1646
      1.8459, 1759.1581
      1.8460, 1759.1530
      1.8461, 1759.1481
      1.8462, 1759.1417
      1.8463, 1759.1364
      1.8464, 1759.1304
      1.8465, 1759.1251
      1.8466, 1759.1198
      1.8467, 1759.1136
      1.8468, 1759.1086
      1.8469, 1759.1034
      1.8470, 1759.0968
      1.8471, 1759.0920
      1.8472, 1759.0856
      1.8473, 1759.0802
      1.8474, 1759.0753
      1.8475, 1759.0690
      1.8476, 1759.0636
      1.8477, 1759.0583
      1.8478, 1759.0522
      1.8479, 1759.0470
      1.8480, 1759.0404
      1.8481, 1759.0353
      1.8482, 1759.0302
      1.8483, 1759.0237
      1.8484, 1759.0183
      1.8485, 1759.0137
      1.8486, 1759.0071
      1.8487, 1759.0016
      1.8488, 1758.9967
      1.8489, 1758.9904
      1.8490, 1758.9849
      1.8491, 1758.9795
      1.8492, 1758.9731
      1.8493, 1758.9680
      1.8494, 1758.9628
      1.8495, 1758.9564
      1.8496, 1758.9513
      1.8497, 1758.9447
      1.8498, 1758.9393
      1.8499, 1758.9342
      1.8500, 1758.9277
      1.8501, 1758.9222
      1.8502, 1758.9171
      1.8503, 1758.9108
      1.8504, 1758.9055
      1.8505, 1758.9000
      1.8506, 1758.8937
      1.8507, 1758.8885
      1.8508, 1758.8831
      1.8509, 1758.8767
      1.8510, 1758.8717
      1.8511, 1758.8662
      1.8512, 1758.8595
      1.8513, 1758.8544
      1.8514, 1758.8490
      1.8515, 1758.8425
      1.8516, 1758.8373
      1.8517, 1758.8322
      1.8518, 1758.8267
      1.8519, 1758.8199
      1.8520, 1758.8147
      1.8521, 1758.8096
      1.8522, 1758.8029
      1.8523, 1758.7976
      1.8524, 1758.7925
      1.8525, 1758.7856
      1.8526, 1758.7802
      1.8527, 1758.7750
      1.8528, 1758.7686
      1.8529, 1758.7628
      1.8530, 1758.7578
      1.8531, 1758.7513
      1.8532, 1758.7458
      1.8533, 1758.7404
      1.8534, 1758.7338
      1.8535, 1758.7285
      1.8536, 1758.7230
      1.8537, 1758.7178
      1.8538, 1758.7113
      1.8539, 1758.7058
      1.8540, 1758.7003
      1.8541, 1758.6938
      1.8542, 1758.6886
      1.8543, 1758.6829
      1.8544, 1758.6764
      1.8545, 1758.6711
      1.8546, 1758.6656
      1.8547, 1758.6599
      1.8548, 1758.6534
      1.8549, 1758.6482
      1.8550, 1758.6427
      1.8551, 1758.6362
      1.8552, 1758.6307
      1.8553, 1758.6252
      1.8554, 1758.6196
      1.8555, 1758.6130
      1.8556, 1758.6078
      1.8557, 1758.6022
      1.8558, 1758.5956
      1.8559, 1758.5901
      1.8560, 1758.5846
      1.8561, 1758.5790
      1.8562, 1758.5725
      1.8563, 1758.5670
      1.8564, 1758.5614
      1.8565, 1758.5560
      1.8566, 1758.5494
      1.8567, 1758.5439
      1.8568, 1758.5383
      1.8569, 1758.5316
      1.8570, 1758.5264
      1.8571, 1758.5208
      1.8572, 1758.5153
      1.8573, 1758.5085
      1.8574, 1758.5029
      1.8575, 1758.4972
      1.8576, 1758.4919
      1.8577, 1758.4854
      1.8578, 1758.4796
      1.8579, 1758.4742
      1.8580, 1758.4688
      1.8581, 1758.4619
      1.8582, 1758.4563
      1.8583, 1758.4508
      1.8584, 1758.4453
      1.8585, 1758.4385
      1.8586, 1758.4330
      1.8587, 1758.4276
      1.8588, 1758.4219
      1.8589, 1758.4150
      1.8590, 1758.4097
      1.8591, 1758.4042
      1.8592, 1758.3983
      1.8593, 1758.3917
      1.8594, 1758.3862
      1.8595, 1758.3806
      1.8596, 1758.3748
      1.8597, 1758.3680
      1.8598, 1758.3627
      1.8599, 1758.3571
      1.8600, 1758.3513
      1.8601, 1758.3446
      1.8602, 1758.3390
      1.8603, 1758.3333
      1.8604, 1758.3278
      1.8605, 1758.3208
      1.8606, 1758.3152
      1.8607, 1758.3093
      1.8608, 1758.3041
      1.8609, 1758.2985
      1.8610, 1758.2913
      1.8611, 1758.2858
      1.8612, 1758.2804
      1.8613, 1758.2745
      1.8614, 1758.2675
      1.8615, 1758.2623
      1.8616, 1758.2565
      1.8617, 1758.2506
      1.8618, 1758.2450
      1.8619, 1758.2384
      1.8620, 1758.2325
      1.8621, 1758.2267
      1.8622, 1758.2214
      1.8623, 1758.2145
      1.8624, 1758.2086
      1.8625, 1758.2030
      1.8626, 1758.1974
      1.8627, 1758.1915
      1.8628, 1758.1846
      1.8629, 1758.1791
      1.8630, 1758.1733
      1.8631, 1758.1675
      1.8632, 1758.1619
      1.8633, 1758.1550
      1.8634, 1758.1492
      1.8635, 1758.1434
      1.8636, 1758.1379
      1.8637, 1758.1322
      1.8638, 1758.1249
      1.8639, 1758.1193
      1.8640, 1758.1138
      1.8641, 1758.1079
      1.8642, 1758.1021
      1.8643, 1758.0955
      1.8644, 1758.0895
      1.8645, 1758.0836
      1.8646, 1758.0780
      1.8647, 1758.0724
      1.8648, 1758.0664
      1.8649, 1758.0592
      1.8650, 1758.0536
      1.8651, 1758.0480
      1.8652, 1758.0420
      1.8653, 1758.0364
      1.8654, 1758.0295
      1.8655, 1758.0236
      1.8656, 1758.0176
      1.8657, 1758.0120
      1.8658, 1758.0062
      1.8659, 1758.0004
      1.8660, 1757.9934
      1.8661, 1757.9878
      1.8662, 1757.9818
      1.8663, 1757.9758
      1.8664, 1757.9702
      1.8665, 1757.9633
      1.8666, 1757.9572
      1.8667, 1757.9514
      1.8668, 1757.9458
      1.8669, 1757.9398
      1.8670, 1757.9338
      1.8671, 1757.9269
      1.8672, 1757.9210
      1.8673, 1757.9150
      1.8674, 1757.9094
      1.8675, 1757.9037
      1.8676, 1757.8977
      1.8677, 1757.8915
      1.8678, 1757.8848
      1.8679, 1757.8789
      1.8680, 1757.8729
      1.8681, 1757.8672
      1.8682, 1757.8613
      1.8683, 1757.8553
      1.8684, 1757.8480
      1.8685, 1757.8423
      1.8686, 1757.8364
      1.8687, 1757.8304
      1.8688, 1757.8247
      1.8689, 1757.8190
      1.8690, 1757.8127
      1.8691, 1757.8055
      1.8692, 1757.7998
      1.8693, 1757.7941
      1.8694, 1757.7878
      1.8695, 1757.7821
      1.8696, 1757.7762
      1.8697, 1757.7701
      1.8698, 1757.7629
      1.8699, 1757.7570
      1.8700, 1757.7512
      1.8701, 1757.7450
      1.8702, 1757.7393
      1.8703, 1757.7335
      1.8704, 1757.7273
      1.8705, 1757.7212
      1.8706, 1757.7142
      1.8707, 1757.7083
      1.8708, 1757.7023
      1.8709, 1757.6963
      1.8710, 1757.6906
      1.8711, 1757.6844
      1.8712, 1757.6782
      1.8713, 1757.6722
      1.8714, 1757.6653
      1.8715, 1757.6592
      1.8716, 1757.6532
      1.8717, 1757.6472
      1.8718, 1757.6411
      1.8719, 1757.6349
      1.8720, 1757.6292
      1.8721, 1757.6233
      1.8722, 1757.6171
      1.8723, 1757.6100
      1.8724, 1757.6040
      1.8725, 1757.5978
      1.8726, 1757.5917
      1.8727, 1757.5857
      1.8728, 1757.5798
      1.8729, 1757.5737
      1.8730, 1757.5677
      1.8731, 1757.5619
      1.8732, 1757.5557
      1.8733, 1757.5481
      1.8734, 1757.5421
      1.8735, 1757.5363
      1.8736, 1757.5302
      1.8737, 1757.5242
      1.8738, 1757.5183
      1.8739, 1757.5120
      1.8740, 1757.5057
      1.8741, 1757.4999
      1.8742, 1757.4939
      1.8743, 1757.4863
      1.8744, 1757.4805
      1.8745, 1757.4745
      1.8746, 1757.4681
      1.8747, 1757.4618
      1.8748, 1757.4559
      1.8749, 1757.4500
      1.8750, 1757.4436
      1.8751, 1757.4377
